Generation;Highest Fitness;Average Fitness;Runtime
0;6,420948;0,1256434;5,620747
1;11,53709;1,883651;5,512211
2;12,45574;2,78082;6,818337
3;12,40625;3,247904;8,582419
4;14,10412;2,870528;4,232266
