Generation;Highest Fitness;Average Fitness;Runtime
0;5,857011;-0,2523502;5,828215
1;5,898676;0,9678622;5,346163
2;5,962819;1,81548;5,639098
3;7,18925;2,354408;8,886367
4;10,82966;2,703698;4,771481
