Generation;Highest Fitness;Average Fitness;Runtime
0;12,69558;0,3319509;11,4187
1;6,670978;1,845517;5,13842
2;12,31206;3,569489;4,078469
3;14,235;4,256504;6,618264
4;20,3004;5,688998;5,538802
