Generation;Highest Fitness;Average Fitness;Runtime
0;6,203619;-0,05205243;7,354666
1;5,976043;1,062873;5,765132
2;6,046326;2,168343;4,02923
3;12,50039;3,719262;3,654675
4;9,902483;3,35166;2,777313
5;11,58389;3,036987;2,518652
6;12,52083;3,37289;1,696244
7;11,6198;4,196033;1,713194
