Generation;Highest Fitness;Average Fitness;Runtime
0;5,838233;-0,0156815;7,207081
1;5,809237;0,1336621;6,278214
2;5,994738;1,697301;4,021154
3;6,050807;2,973245;3,310854
4;6,558658;3,27336;2,583543
5;12,72589;3,242691;6,325925
6;17,88835;3,299352;7,433598
7;17,72608;3,534036;8,124793
8;17,87749;3,758413;7,403116
9;19,33248;3,99026;8,465183
10;19,64405;3,365389;8,117743
11;20,69714;5,404695;9,876229
12;20,5618;3,948471;12,06467
