Generation;Highest Fitness;Average Fitness;Runtime
0;6,849476;-0,3194959;6,378574
1;5,96261;0,7852881;7,746313
2;11,49882;1,965343;6,993286
3;11,49093;3,206543;7,126841
4;11,47325;3,871031;1,900789
5;12,40065;3,483497;1,999606
6;11,60193;4,728904;2,417057
